"# Channel 1"
"# Trace 1"
Frequency, Formatted Data, Formatted Data
+2.31350000000E+004, +1.39606854030E+003, +0.00000000000E+000
+2.31425000000E+004, +1.38981650750E+003, +0.00000000000E+000
+2.31500000000E+004, +1.38291974270E+003, +0.00000000000E+000
+2.31575000000E+004, +1.37597317644E+003, +0.00000000000E+000
+2.31650000000E+004, +1.36891405578E+003, +0.00000000000E+000
+2.31725000000E+004, +1.36215532644E+003, +0.00000000000E+000
+2.31800000000E+004, +1.35480139874E+003, +0.00000000000E+000
+2.31875000000E+004, +1.34726577559E+003, +0.00000000000E+000
+2.31950000000E+004, +1.34049615946E+003, +0.00000000000E+000
+2.32025000000E+004, +1.33291923141E+003, +0.00000000000E+000
+2.32100000000E+004, +1.32501682704E+003, +0.00000000000E+000
+2.32175000000E+004, +1.31789605594E+003, +0.00000000000E+000
+2.32250000000E+004, +1.30991927162E+003, +0.00000000000E+000
+2.32325000000E+004, +1.30226387584E+003, +0.00000000000E+000
+2.32400000000E+004, +1.29497991273E+003, +0.00000000000E+000
+2.32475000000E+004, +1.28719048223E+003, +0.00000000000E+000
+2.32550000000E+004, +1.27893433644E+003, +0.00000000000E+000
+2.32625000000E+004, +1.27055464479E+003, +0.00000000000E+000
+2.32700000000E+004, +1.26241034431E+003, +0.00000000000E+000
+2.32775000000E+004, +1.25415306294E+003, +0.00000000000E+000
+2.32850000000E+004, +1.24579933364E+003, +0.00000000000E+000
+2.32925000000E+004, +1.23698186938E+003, +0.00000000000E+000
+2.33000000000E+004, +1.22866000447E+003, +0.00000000000E+000
+2.33075000000E+004, +1.21940511641E+003, +0.00000000000E+000
+2.33150000000E+004, +1.21031502420E+003, +0.00000000000E+000
+2.33225000000E+004, +1.20175903320E+003, +0.00000000000E+000
+2.33300000000E+004, +1.19257764546E+003, +0.00000000000E+000
+2.33375000000E+004, +1.18341460243E+003, +0.00000000000E+000
+2.33450000000E+004, +1.17358053103E+003, +0.00000000000E+000
+2.33525000000E+004, +1.16405924881E+003, +0.00000000000E+000
+2.33600000000E+004, +1.15432518629E+003, +0.00000000000E+000
+2.33675000000E+004, +1.14442211012E+003, +0.00000000000E+000
+2.33750000000E+004, +1.13428769933E+003, +0.00000000000E+000
+2.33825000000E+004, +1.12447124377E+003, +0.00000000000E+000
+2.33900000000E+004, +1.11405277781E+003, +0.00000000000E+000
+2.33975000000E+004, +1.10366362153E+003, +0.00000000000E+000
+2.34050000000E+004, +1.09301120985E+003, +0.00000000000E+000
+2.34125000000E+004, +1.08224373062E+003, +0.00000000000E+000
+2.34200000000E+004, +1.07096942608E+003, +0.00000000000E+000
+2.34275000000E+004, +1.05991180691E+003, +0.00000000000E+000
+2.34350000000E+004, +1.04861694437E+003, +0.00000000000E+000
+2.34425000000E+004, +1.03756847637E+003, +0.00000000000E+000
+2.34500000000E+004, +1.02551101317E+003, +0.00000000000E+000
+2.34575000000E+004, +1.01367957460E+003, +0.00000000000E+000
+2.34650000000E+004, +1.00145173028E+003, +0.00000000000E+000
+2.34725000000E+004, +9.89135464271E+002, +0.00000000000E+000
+2.34800000000E+004, +9.76573062587E+002, +0.00000000000E+000
+2.34875000000E+004, +9.63891675994E+002, +0.00000000000E+000
+2.34950000000E+004, +9.51041107206E+002, +0.00000000000E+000
+2.35025000000E+004, +9.37629603758E+002, +0.00000000000E+000
+2.35100000000E+004, +9.24380310599E+002, +0.00000000000E+000
+2.35175000000E+004, +9.10802661102E+002, +0.00000000000E+000
+2.35250000000E+004, +8.96693625343E+002, +0.00000000000E+000
+2.35325000000E+004, +8.82322481978E+002, +0.00000000000E+000
+2.35400000000E+004, +8.68206304046E+002, +0.00000000000E+000
+2.35475000000E+004, +8.53239935526E+002, +0.00000000000E+000
+2.35550000000E+004, +8.38291500734E+002, +0.00000000000E+000
+2.35625000000E+004, +8.22994596424E+002, +0.00000000000E+000
+2.35700000000E+004, +8.07308413518E+002, +0.00000000000E+000
+2.35775000000E+004, +7.91403422457E+002, +0.00000000000E+000
+2.35850000000E+004, +7.75144097107E+002, +0.00000000000E+000
+2.35925000000E+004, +7.58470960355E+002, +0.00000000000E+000
+2.36000000000E+004, +7.41412739921E+002, +0.00000000000E+000
+2.36075000000E+004, +7.24128828295E+002, +0.00000000000E+000
+2.36150000000E+004, +7.06432762407E+002, +0.00000000000E+000
+2.36225000000E+004, +6.88293891175E+002, +0.00000000000E+000
+2.36300000000E+004, +6.69870887080E+002, +0.00000000000E+000
+2.36375000000E+004, +6.50965273211E+002, +0.00000000000E+000
+2.36450000000E+004, +6.31940091434E+002, +0.00000000000E+000
+2.36525000000E+004, +6.12073421479E+002, +0.00000000000E+000
+2.36600000000E+004, +5.91854354307E+002, +0.00000000000E+000
+2.36675000000E+004, +5.71246055273E+002, +0.00000000000E+000
+2.36750000000E+004, +5.49973509189E+002, +0.00000000000E+000
+2.36825000000E+004, +5.28240809224E+002, +0.00000000000E+000
+2.36900000000E+004, +5.05995082239E+002, +0.00000000000E+000
+2.36975000000E+004, +4.83278467299E+002, +0.00000000000E+000
+2.37050000000E+004, +4.59933234460E+002, +0.00000000000E+000
+2.37125000000E+004, +4.36235202219E+002, +0.00000000000E+000
+2.37200000000E+004, +4.12037978652E+002, +0.00000000000E+000
+2.37275000000E+004, +3.87355523701E+002, +0.00000000000E+000
+2.37350000000E+004, +3.62361773556E+002, +0.00000000000E+000
+2.37425000000E+004, +3.37028742984E+002, +0.00000000000E+000
+2.37500000000E+004, +3.11206547068E+002, +0.00000000000E+000
+2.37575000000E+004, +2.85479841374E+002, +0.00000000000E+000
+2.37650000000E+004, +2.59558369313E+002, +0.00000000000E+000
+2.37725000000E+004, +2.33867667928E+002, +0.00000000000E+000
+2.37800000000E+004, +2.08949011828E+002, +0.00000000000E+000
+2.37875000000E+004, +1.85323592584E+002, +0.00000000000E+000
+2.37950000000E+004, +1.64081482132E+002, +0.00000000000E+000
+2.38025000000E+004, +1.46620777333E+002, +0.00000000000E+000
+2.38100000000E+004, +1.34979487106E+002, +0.00000000000E+000
+2.38175000000E+004, +1.31304980080E+002, +0.00000000000E+000
+2.38250000000E+004, +1.36987702341E+002, +0.00000000000E+000
+2.38325000000E+004, +1.51504974541E+002, +0.00000000000E+000
+2.38400000000E+004, +1.73353868275E+002, +0.00000000000E+000
+2.38475000000E+004, +2.00567982784E+002, +0.00000000000E+000
+2.38550000000E+004, +2.31718604625E+002, +0.00000000000E+000
+2.38625000000E+004, +2.65842096987E+002, +0.00000000000E+000
+2.38700000000E+004, +3.02296129741E+002, +0.00000000000E+000
+2.38775000000E+004, +3.40866331558E+002, +0.00000000000E+000
+2.38850000000E+004, +3.81298158841E+002, +0.00000000000E+000
+2.38925000000E+004, +4.23613600206E+002, +0.00000000000E+000
+2.39000000000E+004, +4.67868257488E+002, +0.00000000000E+000
+2.39075000000E+004, +5.13792675440E+002, +0.00000000000E+000
+2.39150000000E+004, +5.61784606891E+002, +0.00000000000E+000
+2.39225000000E+004, +6.11823263880E+002, +0.00000000000E+000
+2.39300000000E+004, +6.64057598379E+002, +0.00000000000E+000
+2.39375000000E+004, +7.18408855752E+002, +0.00000000000E+000
+2.39450000000E+004, +7.75122883932E+002, +0.00000000000E+000
+2.39525000000E+004, +8.34176368496E+002, +0.00000000000E+000
+2.39600000000E+004, +8.96287993769E+002, +0.00000000000E+000
+2.39675000000E+004, +9.61100366822E+002, +0.00000000000E+000
+2.39750000000E+004, +1.02893887974E+003, +0.00000000000E+000
+2.39825000000E+004, +1.10031929781E+003, +0.00000000000E+000
+2.39900000000E+004, +1.17530639864E+003, +0.00000000000E+000
+2.39975000000E+004, +1.25385490871E+003, +0.00000000000E+000
+2.40050000000E+004, +1.33685150088E+003, +0.00000000000E+000
+2.40125000000E+004, +1.42343027993E+003, +0.00000000000E+000
+2.40200000000E+004, +1.51489257995E+003, +0.00000000000E+000
+2.40275000000E+004, +1.61173885351E+003, +0.00000000000E+000
+2.40350000000E+004, +1.71260131719E+003, +0.00000000000E+000
+2.40425000000E+004, +1.82004740799E+003, +0.00000000000E+000
+2.40500000000E+004, +1.93430253237E+003, +0.00000000000E+000
+2.40575000000E+004, +2.05201400930E+003, +0.00000000000E+000
+2.40650000000E+004, +2.18162913287E+003, +0.00000000000E+000
+2.40725000000E+004, +2.31608688094E+003, +0.00000000000E+000
+2.40800000000E+004, +2.46091221713E+003, +0.00000000000E+000
+2.40875000000E+004, +2.61284401435E+003, +0.00000000000E+000
+2.40950000000E+004, +2.77654043335E+003, +0.00000000000E+000
+2.41025000000E+004, +2.95325741798E+003, +0.00000000000E+000
+2.41100000000E+004, +3.14089461758E+003, +0.00000000000E+000
+2.41175000000E+004, +3.34369212967E+003, +0.00000000000E+000
+2.41250000000E+004, +3.56298844316E+003, +0.00000000000E+000
+2.41325000000E+004, +3.80349880395E+003, +0.00000000000E+000
+2.41400000000E+004, +4.05919094586E+003, +0.00000000000E+000
+2.41475000000E+004, +4.33637559696E+003, +0.00000000000E+000
+2.41550000000E+004, +4.64194809083E+003, +0.00000000000E+000
+2.41625000000E+004, +4.98340615089E+003, +0.00000000000E+000
+2.41700000000E+004, +5.35051914588E+003, +0.00000000000E+000
+2.41775000000E+004, +5.76127572713E+003, +0.00000000000E+000
+2.41850000000E+004, +6.21712177853E+003, +0.00000000000E+000
+2.41925000000E+004, +6.73010942912E+003, +0.00000000000E+000
+2.42000000000E+004, +7.31420790864E+003, +0.00000000000E+000
+2.42075000000E+004, +7.96024658591E+003, +0.00000000000E+000
+2.42150000000E+004, +8.70794331448E+003, +0.00000000000E+000
+2.42225000000E+004, +9.56761122899E+003, +0.00000000000E+000
+2.42300000000E+004, +1.05781956014E+004, +0.00000000000E+000
+2.42375000000E+004, +1.17809642413E+004, +0.00000000000E+000
+2.42450000000E+004, +1.31945101180E+004, +0.00000000000E+000
+2.42525000000E+004, +1.48820533348E+004, +0.00000000000E+000
+2.42600000000E+004, +1.69270197783E+004, +0.00000000000E+000
+2.42675000000E+004, +1.95072313169E+004, +0.00000000000E+000
+2.42750000000E+004, +2.25940341761E+004, +0.00000000000E+000
+2.42825000000E+004, +2.68266303135E+004, +0.00000000000E+000
+2.42900000000E+004, +3.17780517334E+004, +0.00000000000E+000
+2.42975000000E+004, +3.70459225773E+004, +0.00000000000E+000
+2.43050000000E+004, +4.26237256983E+004, +0.00000000000E+000
+2.43125000000E+004, +4.44719181438E+004, +0.00000000000E+000
+2.43200000000E+004, +4.24956502533E+004, +0.00000000000E+000
+2.43275000000E+004, +3.85839136499E+004, +0.00000000000E+000
+2.43350000000E+004, +3.36183900561E+004, +0.00000000000E+000
+2.43425000000E+004, +2.90482762363E+004, +0.00000000000E+000
+2.43500000000E+004, +2.55347227962E+004, +0.00000000000E+000
+2.43575000000E+004, +2.26612770121E+004, +0.00000000000E+000
+2.43650000000E+004, +2.03675929073E+004, +0.00000000000E+000
+2.43725000000E+004, +1.83902685284E+004, +0.00000000000E+000
+2.43800000000E+004, +1.68814837032E+004, +0.00000000000E+000
+2.43875000000E+004, +1.55770821769E+004, +0.00000000000E+000
+2.43950000000E+004, +1.44706973248E+004, +0.00000000000E+000
+2.44025000000E+004, +1.35281885954E+004, +0.00000000000E+000
+2.44100000000E+004, +1.27049813601E+004, +0.00000000000E+000
+2.44175000000E+004, +1.20068672981E+004, +0.00000000000E+000
+2.44250000000E+004, +1.14143530044E+004, +0.00000000000E+000
+2.44325000000E+004, +1.08414320644E+004, +0.00000000000E+000
+2.44400000000E+004, +1.03587824435E+004, +0.00000000000E+000
+2.44475000000E+004, +9.92240859145E+003, +0.00000000000E+000
+2.44550000000E+004, +9.51225300225E+003, +0.00000000000E+000
+2.44625000000E+004, +9.16830518737E+003, +0.00000000000E+000
+2.44700000000E+004, +8.83682305661E+003, +0.00000000000E+000
+2.44775000000E+004, +8.56238916553E+003, +0.00000000000E+000
+2.44850000000E+004, +8.26748266569E+003, +0.00000000000E+000
+2.44925000000E+004, +8.03122230856E+003, +0.00000000000E+000
+2.45000000000E+004, +7.79538458585E+003, +0.00000000000E+000
+2.45075000000E+004, +7.59458105442E+003, +0.00000000000E+000
+2.45150000000E+004, +7.39244666679E+003, +0.00000000000E+000
+2.45225000000E+004, +7.21731925991E+003, +0.00000000000E+000
+2.45300000000E+004, +7.04201682624E+003, +0.00000000000E+000
+2.45375000000E+004, +6.88424727295E+003, +0.00000000000E+000
+2.45450000000E+004, +6.73690374727E+003, +0.00000000000E+000
+2.45525000000E+004, +6.59112364221E+003, +0.00000000000E+000
+2.45600000000E+004, +6.46506400356E+003, +0.00000000000E+000
+2.45675000000E+004, +6.33425013956E+003, +0.00000000000E+000
+2.45750000000E+004, +6.21446353116E+003, +0.00000000000E+000
+2.45825000000E+004, +6.10787151584E+003, +0.00000000000E+000
+2.45900000000E+004, +6.00441129310E+003, +0.00000000000E+000
+2.45975000000E+004, +5.89975730646E+003, +0.00000000000E+000
+2.46050000000E+004, +5.80063772763E+003, +0.00000000000E+000
+2.46125000000E+004, +5.70931409646E+003, +0.00000000000E+000
+2.46200000000E+004, +5.62599567921E+003, +0.00000000000E+000
+2.46275000000E+004, +5.54386378208E+003, +0.00000000000E+000
+2.46350000000E+004, +5.46500424750E+003, +0.00000000000E+000
+2.46425000000E+004, +5.38776366716E+003, +0.00000000000E+000
+2.46500000000E+004, +5.31585104009E+003, +0.00000000000E+000
+2.46575000000E+004, +5.24800119081E+003, +0.00000000000E+000
+2.46650000000E+004, +5.17992308751E+003, +0.00000000000E+000
+2.46725000000E+004, +5.11869363948E+003, +0.00000000000E+000
+2.46800000000E+004, +5.05725041210E+003, +0.00000000000E+000
+2.46875000000E+004, +4.99575293611E+003, +0.00000000000E+000
+2.46950000000E+004, +4.94323878387E+003, +0.00000000000E+000
+2.47025000000E+004, +4.88818861058E+003, +0.00000000000E+000
+2.47100000000E+004, +4.83153430558E+003, +0.00000000000E+000
+2.47175000000E+004, +4.78504207394E+003, +0.00000000000E+000
+2.47250000000E+004, +4.73740188530E+003, +0.00000000000E+000
+2.47325000000E+004, +4.69021425601E+003, +0.00000000000E+000
+2.47400000000E+004, +4.64208016113E+003, +0.00000000000E+000
+2.47475000000E+004, +4.59466531735E+003, +0.00000000000E+000
+2.47550000000E+004, +4.56030729793E+003, +0.00000000000E+000
+2.47625000000E+004, +4.52003859494E+003, +0.00000000000E+000
+2.47700000000E+004, +4.47794725227E+003, +0.00000000000E+000
+2.47775000000E+004, +4.43835247200E+003, +0.00000000000E+000
+2.47850000000E+004, +4.40200419941E+003, +0.00000000000E+000
+2.47925000000E+004, +4.36843522560E+003, +0.00000000000E+000
+2.48000000000E+004, +4.33058261964E+003, +0.00000000000E+000
+2.48075000000E+004, +4.29910367627E+003, +0.00000000000E+000
+2.48150000000E+004, +4.26244251664E+003, +0.00000000000E+000
+2.48225000000E+004, +4.22951799962E+003, +0.00000000000E+000
+2.48300000000E+004, +4.20075887264E+003, +0.00000000000E+000
+2.48375000000E+004, +4.16923162568E+003, +0.00000000000E+000
+2.48450000000E+004, +4.14235492213E+003, +0.00000000000E+000
+2.48525000000E+004, +4.11220937478E+003, +0.00000000000E+000
+2.48600000000E+004, +4.08568602188E+003, +0.00000000000E+000
+2.48675000000E+004, +4.05806413154E+003, +0.00000000000E+000
+2.48750000000E+004, +4.02827769900E+003, +0.00000000000E+000
+2.48825000000E+004, +4.00739254264E+003, +0.00000000000E+000
+2.48900000000E+004, +3.98418200029E+003, +0.00000000000E+000
+2.48975000000E+004, +3.95783749270E+003, +0.00000000000E+000
+2.49050000000E+004, +3.93092424702E+003, +0.00000000000E+000
+2.49125000000E+004, +3.90962018234E+003, +0.00000000000E+000
+2.49200000000E+004, +3.88399042051E+003, +0.00000000000E+000
+2.49275000000E+004, +3.86542454646E+003, +0.00000000000E+000
+2.49350000000E+004, +3.84328679019E+003, +0.00000000000E+000
+2.49425000000E+004, +3.82154483848E+003, +0.00000000000E+000
+2.49500000000E+004, +3.80126143180E+003, +0.00000000000E+000
+2.49575000000E+004, +3.77749049662E+003, +0.00000000000E+000
+2.49650000000E+004, +3.76085258702E+003, +0.00000000000E+000
+2.49725000000E+004, +3.73937862273E+003, +0.00000000000E+000
+2.49800000000E+004, +3.71902527641E+003, +0.00000000000E+000
+2.49875000000E+004, +3.70303814045E+003, +0.00000000000E+000
+2.49950000000E+004, +3.68574839611E+003, +0.00000000000E+000
+2.50025000000E+004, +3.66498668642E+003, +0.00000000000E+000
+2.50100000000E+004, +3.64584737528E+003, +0.00000000000E+000
+2.50175000000E+004, +3.63037500106E+003, +0.00000000000E+000
+2.50250000000E+004, +3.61418604880E+003, +0.00000000000E+000
+2.50325000000E+004, +3.59841930632E+003, +0.00000000000E+000
+2.50400000000E+004, +3.58579035558E+003, +0.00000000000E+000
+2.50475000000E+004, +3.56956513968E+003, +0.00000000000E+000
+2.50550000000E+004, +3.55150136013E+003, +0.00000000000E+000
+2.50625000000E+004, +3.53630253336E+003, +0.00000000000E+000
+2.50700000000E+004, +3.51670198830E+003, +0.00000000000E+000
+2.50775000000E+004, +3.50925604134E+003, +0.00000000000E+000
+2.50850000000E+004, +3.49299422324E+003, +0.00000000000E+000
+2.50925000000E+004, +3.47664549693E+003, +0.00000000000E+000
+2.51000000000E+004, +3.46383816066E+003, +0.00000000000E+000
+2.51075000000E+004, +3.44959273020E+003, +0.00000000000E+000
+2.51150000000E+004, +3.43979502116E+003, +0.00000000000E+000
+2.51225000000E+004, +3.42146327869E+003, +0.00000000000E+000
+2.51300000000E+004, +3.41008585813E+003, +0.00000000000E+000
+2.51375000000E+004, +3.39772969397E+003, +0.00000000000E+000
+2.51450000000E+004, +3.38683158410E+003, +0.00000000000E+000
+2.51525000000E+004, +3.37511561394E+003, +0.00000000000E+000
+2.51600000000E+004, +3.36113986793E+003, +0.00000000000E+000
+2.51675000000E+004, +3.34608378981E+003, +0.00000000000E+000
+2.51750000000E+004, +3.33576689011E+003, +0.00000000000E+000
+2.51825000000E+004, +3.32685819659E+003, +0.00000000000E+000
+2.51900000000E+004, +3.31394220180E+003, +0.00000000000E+000
+2.51975000000E+004, +3.30230066613E+003, +0.00000000000E+000
+2.52050000000E+004, +3.29133117770E+003, +0.00000000000E+000
+2.52125000000E+004, +3.28116218185E+003, +0.00000000000E+000
+2.52200000000E+004, +3.26931639278E+003, +0.00000000000E+000
+2.52275000000E+004, +3.26033597643E+003, +0.00000000000E+000
+2.52350000000E+004, +3.25033462797E+003, +0.00000000000E+000
+2.52425000000E+004, +3.23855919997E+003, +0.00000000000E+000
+2.52500000000E+004, +3.22770433609E+003, +0.00000000000E+000
+2.52575000000E+004, +3.22089399083E+003, +0.00000000000E+000
+2.52650000000E+004, +3.20812528755E+003, +0.00000000000E+000
+2.52725000000E+004, +3.19866061190E+003, +0.00000000000E+000
+2.52800000000E+004, +3.19054237631E+003, +0.00000000000E+000
+2.52875000000E+004, +3.18004014486E+003, +0.00000000000E+000
+2.52950000000E+004, +3.16954674227E+003, +0.00000000000E+000
+2.53025000000E+004, +3.16136394905E+003, +0.00000000000E+000
+2.53100000000E+004, +3.15353902941E+003, +0.00000000000E+000
+2.53175000000E+004, +3.14441762649E+003, +0.00000000000E+000
+2.53250000000E+004, +3.13551362249E+003, +0.00000000000E+000
+2.53325000000E+004, +3.12622230177E+003, +0.00000000000E+000
+2.53400000000E+004, +3.11718992099E+003, +0.00000000000E+000
+2.53475000000E+004, +3.10841991160E+003, +0.00000000000E+000
+2.53550000000E+004, +3.10184806798E+003, +0.00000000000E+000
+2.53625000000E+004, +3.09155620213E+003, +0.00000000000E+000
+2.53700000000E+004, +3.08583198232E+003, +0.00000000000E+000
+2.53775000000E+004, +3.07894986418E+003, +0.00000000000E+000
+2.53850000000E+004, +3.07200586257E+003, +0.00000000000E+000
+2.53925000000E+004, +3.06365087012E+003, +0.00000000000E+000
+2.54000000000E+004, +3.05860893586E+003, +0.00000000000E+000
+2.54075000000E+004, +3.05133920362E+003, +0.00000000000E+000
+2.54150000000E+004, +3.04468644213E+003, +0.00000000000E+000
+2.54225000000E+004, +3.04003854833E+003, +0.00000000000E+000
+2.54300000000E+004, +3.03364287666E+003, +0.00000000000E+000
+2.54375000000E+004, +3.02945068050E+003, +0.00000000000E+000
+2.54450000000E+004, +3.02476688078E+003, +0.00000000000E+000
+2.54525000000E+004, +3.01720955867E+003, +0.00000000000E+000
+2.54600000000E+004, +3.01235751685E+003, +0.00000000000E+000
+2.54675000000E+004, +3.00579803269E+003, +0.00000000000E+000
+2.54750000000E+004, +3.00318674577E+003, +0.00000000000E+000
+2.54825000000E+004, +2.99534144203E+003, +0.00000000000E+000
+2.54900000000E+004, +2.98832602667E+003, +0.00000000000E+000
+2.54975000000E+004, +2.98014195370E+003, +0.00000000000E+000
+2.55050000000E+004, +2.97537389705E+003, +0.00000000000E+000
+2.55125000000E+004, +2.96898213080E+003, +0.00000000000E+000
+2.55200000000E+004, +2.96193864207E+003, +0.00000000000E+000
+2.55275000000E+004, +2.95628356539E+003, +0.00000000000E+000
+2.55350000000E+004, +2.95003352241E+003, +0.00000000000E+000
+2.55425000000E+004, +2.94363340138E+003, +0.00000000000E+000
+2.55500000000E+004, +2.93760998610E+003, +0.00000000000E+000
+2.55575000000E+004, +2.93206622469E+003, +0.00000000000E+000
+2.55650000000E+004, +2.92546694528E+003, +0.00000000000E+000
+2.55725000000E+004, +2.91824896129E+003, +0.00000000000E+000
+2.55800000000E+004, +2.91324065637E+003, +0.00000000000E+000
+2.55875000000E+004, +2.90797036465E+003, +0.00000000000E+000
+2.55950000000E+004, +2.90155698403E+003, +0.00000000000E+000
+2.56025000000E+004, +2.89531982037E+003, +0.00000000000E+000
+2.56100000000E+004, +2.89101020521E+003, +0.00000000000E+000
+2.56175000000E+004, +2.88465679399E+003, +0.00000000000E+000
+2.56250000000E+004, +2.87911723925E+003, +0.00000000000E+000
+2.56325000000E+004, +2.87404248930E+003, +0.00000000000E+000
+2.56400000000E+004, +2.86902252842E+003, +0.00000000000E+000
+2.56475000000E+004, +2.86170155758E+003, +0.00000000000E+000
+2.56550000000E+004, +2.85901607285E+003, +0.00000000000E+000
+2.56625000000E+004, +2.85190586413E+003, +0.00000000000E+000
+2.56700000000E+004, +2.84613510645E+003, +0.00000000000E+000
+2.56775000000E+004, +2.84238490708E+003, +0.00000000000E+000
+2.56850000000E+004, +2.83726885373E+003, +0.00000000000E+000
+2.56925000000E+004, +2.83156685644E+003, +0.00000000000E+000
+2.57000000000E+004, +2.82659435013E+003, +0.00000000000E+000
+2.57075000000E+004, +2.82277077644E+003, +0.00000000000E+000
+2.57150000000E+004, +2.81565170089E+003, +0.00000000000E+000
+2.57225000000E+004, +2.81134910985E+003, +0.00000000000E+000
+2.57300000000E+004, +2.80776883452E+003, +0.00000000000E+000
+2.57375000000E+004, +2.80170762553E+003, +0.00000000000E+000
+2.57450000000E+004, +2.79692359375E+003, +0.00000000000E+000
+2.57525000000E+004, +2.79316452278E+003, +0.00000000000E+000
+2.57600000000E+004, +2.78936464491E+003, +0.00000000000E+000
+2.57675000000E+004, +2.78321002316E+003, +0.00000000000E+000
+2.57750000000E+004, +2.77869438827E+003, +0.00000000000E+000
+2.57825000000E+004, +2.77500802548E+003, +0.00000000000E+000
+2.57900000000E+004, +2.76866005452E+003, +0.00000000000E+000
+2.57975000000E+004, +2.76532948689E+003, +0.00000000000E+000
+2.58050000000E+004, +2.76097577213E+003, +0.00000000000E+000
+2.58125000000E+004, +2.75834694290E+003, +0.00000000000E+000
+2.58200000000E+004, +2.75117613753E+003, +0.00000000000E+000
+2.58275000000E+004, +2.74952287775E+003, +0.00000000000E+000
+2.58350000000E+004, +2.74473086673E+003, +0.00000000000E+000
+2.58425000000E+004, +2.73820393732E+003, +0.00000000000E+000
+2.58500000000E+004, +2.73451978963E+003, +0.00000000000E+000
+2.58575000000E+004, +2.73310337662E+003, +0.00000000000E+000
+2.58650000000E+004, +2.72765240327E+003, +0.00000000000E+000
+2.58725000000E+004, +2.71999514469E+003, +0.00000000000E+000
+2.58800000000E+004, +2.71946788386E+003, +0.00000000000E+000
+2.58875000000E+004, +2.71585413571E+003, +0.00000000000E+000
+2.58950000000E+004, +2.71147607230E+003, +0.00000000000E+000
+2.59025000000E+004, +2.70744505301E+003, +0.00000000000E+000
+2.59100000000E+004, +2.70343007848E+003, +0.00000000000E+000
+2.59175000000E+004, +2.69887154523E+003, +0.00000000000E+000
+2.59250000000E+004, +2.69452895569E+003, +0.00000000000E+000
+2.59325000000E+004, +2.69182433189E+003, +0.00000000000E+000
+2.59400000000E+004, +2.68724037799E+003, +0.00000000000E+000
+2.59475000000E+004, +2.68444929326E+003, +0.00000000000E+000
+2.59550000000E+004, +2.67968648322E+003, +0.00000000000E+000
+2.59625000000E+004, +2.67591120082E+003, +0.00000000000E+000
+2.59700000000E+004, +2.67445977738E+003, +0.00000000000E+000
+2.59775000000E+004, +2.67052666575E+003, +0.00000000000E+000
+2.59850000000E+004, +2.66554089602E+003, +0.00000000000E+000
+2.59925000000E+004, +2.66214305191E+003, +0.00000000000E+000
+2.60000000000E+004, +2.65928018225E+003, +0.00000000000E+000
+2.60075000000E+004, +2.65548780924E+003, +0.00000000000E+000
+2.60150000000E+004, +2.65153830941E+003, +0.00000000000E+000
+2.60225000000E+004, +2.64638913241E+003, +0.00000000000E+000
+2.60300000000E+004, +2.64470626405E+003, +0.00000000000E+000
+2.60375000000E+004, +2.64126664381E+003, +0.00000000000E+000
+2.60450000000E+004, +2.63905403084E+003, +0.00000000000E+000
+2.60525000000E+004, +2.63303941309E+003, +0.00000000000E+000
+2.60600000000E+004, +2.62996728048E+003, +0.00000000000E+000
+2.60675000000E+004, +2.62743069635E+003, +0.00000000000E+000
+2.60750000000E+004, +2.62359437228E+003, +0.00000000000E+000
+2.60825000000E+004, +2.61862373235E+003, +0.00000000000E+000
+2.60900000000E+004, +2.61803983175E+003, +0.00000000000E+000
+2.60975000000E+004, +2.61458936098E+003, +0.00000000000E+000
+2.61050000000E+004, +2.61088566667E+003, +0.00000000000E+000
+2.61125000000E+004, +2.60835954957E+003, +0.00000000000E+000
+2.61200000000E+004, +2.60532223321E+003, +0.00000000000E+000
+2.61275000000E+004, +2.60335006671E+003, +0.00000000000E+000
+2.61350000000E+004, +2.59893936487E+003, +0.00000000000E+000
+2.61425000000E+004, +2.59852186957E+003, +0.00000000000E+000
+2.61500000000E+004, +2.59576048003E+003, +0.00000000000E+000
+2.61575000000E+004, +2.59388414597E+003, +0.00000000000E+000
+2.61650000000E+004, +2.58908318127E+003, +0.00000000000E+000
+2.61725000000E+004, +2.58657136929E+003, +0.00000000000E+000
+2.61800000000E+004, +2.58362476082E+003, +0.00000000000E+000
+2.61875000000E+004, +2.58042796981E+003, +0.00000000000E+000
+2.61950000000E+004, +2.57482082001E+003, +0.00000000000E+000
+2.62025000000E+004, +2.57327310066E+003, +0.00000000000E+000
+2.62100000000E+004, +2.57092482518E+003, +0.00000000000E+000
+2.62175000000E+004, +2.56757562711E+003, +0.00000000000E+000
+2.62250000000E+004, +2.56388840331E+003, +0.00000000000E+000
+2.62325000000E+004, +2.56139329290E+003, +0.00000000000E+000
+2.62400000000E+004, +2.56065700412E+003, +0.00000000000E+000
+2.62475000000E+004, +2.55422822405E+003, +0.00000000000E+000
+2.62550000000E+004, +2.55327936295E+003, +0.00000000000E+000
+2.62625000000E+004, +2.54994451981E+003, +0.00000000000E+000
+2.62700000000E+004, +2.54709553114E+003, +0.00000000000E+000
+2.62775000000E+004, +2.54449781829E+003, +0.00000000000E+000
+2.62850000000E+004, +2.54088259514E+003, +0.00000000000E+000
+2.62925000000E+004, +2.53852210045E+003, +0.00000000000E+000
+2.63000000000E+004, +2.53640007177E+003, +0.00000000000E+000
